from_portid,to_portid,sample_date,sea_distance_nm,transit_days_observed,month,origin_vessel_count,dest_vessel_count,origin_congestion_index,dest_congestion_index,chokepoint_stress_max,wave_height_m,wind_speed_kn,storm_flag,precipitation_mm,has_disruption,disruption_severity,infrastructure_quality_avg,cross_region_flag,delay_hours
port1002,port264,2021-06-15,4221.0,22.7,6,1430,1723,1.077,1.014,0.0,0.0,0.0,0,0.0,0,0,0.688,1,5.03
port1002,port264,2021-07-15,4221.0,22.7,7,1430,1723,0.964,0.965,0.0,0.0,0.0,0,0.0,0,0,0.688,1,0.0
port1002,port264,2021-08-15,4221.0,22.7,8,1430,1723,0.877,0.923,0.0,0.0,0.0,0,0.0,0,0,0.688,1,0.0
port1002,port264,2021-09-15,4221.0,22.7,9,1430,1723,0.868,0.965,0.0,0.0,0.0,0,0.0,0,0,0.688,1,0.0
port1002,port264,2021-10-15,4221.0,22.7,10,1430,1723,0.894,1.042,0.0,0.0,0.0,0,0.0,0,0,0.688,1,2.75
port1002,port264,2021-11-15,4221.0,22.7,11,1430,1723,1.042,0.972,0.0,0.0,0.0,0,0.0,0,0,0.688,1,2.75
port1002,port264,2021-12-15,4221.0,22.7,12,1430,1723,1.042,1.106,0.0,0.0,0.0,0,0.0,0,0,0.688,1,6.93
port1002,port264,2022-01-15,4221.0,22.7,1,1430,1723,0.912,1.007,0.0,0.0,0.0,0,0.0,0,0,0.688,1,0.46
port1002,port264,2022-02-15,4221.0,22.7,2,1430,1723,1.068,0.902,0.0,0.0,0.0,0,0.0,0,0,0.688,1,4.45
port1002,port264,2022-03-15,4221.0,22.7,3,1430,1723,0.955,1.028,0.0,0.0,0.0,0,0.0,0,0,0.688,1,1.83
port1002,port264,2022-04-15,4221.0,22.7,4,1430,1723,0.929,1.148,0.0,0.0,0.0,0,0.0,0,0,0.688,1,9.68
port1002,port264,2022-05-15,4221.0,22.7,5,1430,1723,0.955,1.035,0.0,0.0,0.0,0,0.0,0,0,0.688,1,2.29
port1002,port264,2022-06-15,4221.0,22.7,6,1430,1723,1.085,1.0,0.0,0.0,0.0,0,0.0,0,0,0.688,1,5.56
port1002,port264,2022-07-15,4221.0,22.7,7,1430,1723,0.99,1.19,0.0,0.0,0.0,0,0.0,0,0,0.688,1,12.42
port1002,port264,2022-08-15,4221.0,22.7,8,1430,1723,1.042,1.021,0.0,0.0,0.0,0,0.0,0,0,0.688,1,2.75
port1002,port264,2022-09-15,4221.0,22.7,9,1430,1723,0.894,0.986,0.0,0.0,0.0,0,0.0,0,0,0.688,1,0.0
port1002,port264,2022-10-15,4221.0,22.7,10,1430,1723,1.068,1.021,0.0,0.0,0.0,0,0.0,0,0,0.688,1,4.45
port1002,port264,2022-11-15,4221.0,22.7,11,1430,1723,1.103,1.113,0.0,0.0,0.0,0,0.0,0,0,0.688,1,7.39
port1002,port264,2022-12-15,4221.0,22.7,12,1430,1723,1.016,0.972,0.0,0.0,0.0,0,0.0,0,0,0.688,1,1.05
port1002,port264,2023-01-15,4221.0,22.7,1,1430,1723,1.016,1.021,0.0,0.0,0.0,0,0.0,0,0,0.688,1,1.37
port1002,port264,2023-02-15,4221.0,22.7,2,1430,1723,0.912,1.078,0.0,0.0,0.0,0,0.0,0,0,0.688,1,5.1
port1002,port264,2023-03-15,4221.0,22.7,3,1430,1723,0.998,1.127,0.0,0.0,0.0,0,0.0,0,0,0.688,1,8.3
port1002,port264,2023-04-15,4221.0,22.7,4,1430,1723,1.12,0.993,0.0,0.0,0.0,0,0.0,0,0,0.688,1,7.85
port1002,port264,2023-05-15,4221.0,22.7,5,1430,1723,1.033,0.965,0.0,0.0,0.0,0,0.0,0,0,0.688,1,2.16
port1002,port264,2023-06-15,4221.0,22.7,6,1430,1723,1.085,0.958,0.0,0.0,0.0,0,0.0,0,0,0.688,1,5.56
port1002,port264,2023-07-15,4221.0,22.7,7,1430,1723,1.103,1.021,0.0,0.0,0.0,0,0.0,0,0,0.688,1,6.73
port1002,port264,2023-08-15,4221.0,22.7,8,1430,1723,1.068,0.972,0.0,0.0,0.0,0,0.0,0,0,0.688,1,4.45
port1002,port264,2023-09-15,4221.0,22.7,9,1430,1723,0.981,1.092,0.0,0.0,0.0,0,0.0,0,0,0.688,1,6.01
port1002,port264,2023-10-15,4221.0,22.7,10,1430,1723,0.99,1.071,0.0,0.0,0.0,0,0.0,0,0,0.688,1,4.64
port1002,port264,2023-11-15,4221.0,22.7,11,1430,1723,0.912,0.944,0.0,0.0,0.0,0,0.0,0,0,0.688,1,0.0
port1002,port264,2023-12-15,4221.0,22.7,12,1430,1723,1.146,1.056,0.0,0.0,0.0,0,0.0,0,0,0.688,1,9.54
port1002,port270,2020-01-15,8811.8,55.9,1,1430,3590,0.946,0.666,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-02-15,8811.8,55.9,2,1430,3590,1.05,0.877,0.0,0.0,0.0,0,0.0,1,3,0.688,1,24.15
port1002,port270,2020-03-15,8811.8,55.9,3,1430,3590,0.972,0.906,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-04-15,8811.8,55.9,4,1430,3590,0.99,0.893,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-05-15,8811.8,55.9,5,1430,3590,0.998,0.783,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-06-15,8811.8,55.9,6,1430,3590,0.886,0.919,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-07-15,8811.8,55.9,7,1430,3590,0.938,0.938,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-08-15,8811.8,55.9,8,1430,3590,0.972,0.763,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-09-15,8811.8,55.9,9,1430,3590,0.955,0.906,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-10-15,8811.8,55.9,10,1430,3590,0.92,0.834,0.0,0.0,0.0,0,0.0,1,3,0.688,1,16.1
port1002,port270,2020-11-15,8811.8,55.9,11,1430,3590,1.085,0.744,0.0,0.0,0.0,0,0.0,1,3,0.688,1,29.78
port1002,port270,2020-12-15,8811.8,55.9,12,1430,3590,1.181,0.617,0.0,0.0,0.0,0,0.0,1,3,0.688,1,45.24
port1002,port270,2021-01-15,8811.8,55.9,1,1430,3590,1.077,0.86,0.0,0.0,0.0,0,0.0,0,0,0.688,1,12.4
port1002,port270,2021-02-15,8811.8,55.9,2,1430,3590,1.033,0.792,0.0,0.0,0.0,0,0.0,0,0,0.688,1,5.31
port1002,port270,2021-03-15,8811.8,55.9,3,1430,3590,1.007,0.821,0.0,0.0,0.0,0,0.0,0,0,0.688,1,1.13
port1002,port270,2021-04-15,8811.8,55.9,4,1430,3590,0.903,1.013,0.0,0.0,0.0,0,0.0,0,0,0.688,1,2.09
port1002,port270,2021-05-15,8811.8,55.9,5,1430,3590,0.981,0.955,0.0,0.0,0.0,0,0.0,0,0,0.688,1,0.0
port1002,port270,2021-06-15,8811.8,55.9,6,1430,3590,1.077,0.76,0.0,0.0,0.0,0,0.0,0,0,0.688,1,12.4
port1002,port270,2021-07-15,8811.8,55.9,7,1430,3590,0.964,1.01,0.0,0.0,0.0,0,0.0,0,0,0.688,1,1.61
port1002,port270,2021-08-15,8811.8,55.9,8,1430,3590,0.877,1.117,0.0,0.0,0.0,0,0.0,0,0,0.688,1,18.84
port1002,port270,2021-09-15,8811.8,55.9,9,1430,3590,0.868,1.273,0.0,0.0,0.0,0,0.0,0,0,0.688,1,43.95
port1002,port270,2021-10-15,8811.8,55.9,10,1430,3590,0.894,1.159,0.0,0.0,0.0,0,0.0,0,0,0.688,1,25.6
port1002,port270,2021-11-15,8811.8,55.9,11,1430,3590,1.042,1.169,0.0,0.0,0.0,0,0.0,0,0,0.688,1,27.21
port1002,port270,2021-12-15,8811.8,55.9,12,1430,3590,1.042,1.24,0.0,0.0,0.0,0,0.0,0,0,0.688,1,38.64
port1002,port270,2022-01-15,8811.8,55.9,1,1430,3590,0.912,1.338,0.0,0.0,0.0,0,0.0,0,0,0.688,1,54.42
port1002,port270,2022-02-15,8811.8,55.9,2,1430,3590,1.068,1.338,0.0,0.0,0.0,0,0.0,0,0,0.688,1,54.42
port1002,port270,2022-03-15,8811.8,55.9,3,1430,3590,0.955,1.325,0.0,0.0,0.0,0,0.0,0,0,0.688,1,52.32
port1002,port270,2022-04-15,8811.8,55.9,4,1430,3590,0.929,1.373,0.0,0.0,0.0,0,0.0,0,0,0.688,1,60.05
port1002,port270,2022-05-15,8811.8,55.9,5,1430,3590,0.955,1.231,0.0,0.0,0.0,0,0.0,0,0,0.688,1,37.19
port1002,port270,2022-06-15,8811.8,55.9,6,1430,3590,1.085,1.296,0.0,0.0,0.0,0,0.0,0,0,0.688,1,47.65
port1002,port270,2022-07-15,8811.8,55.9,7,1430,3590,0.99,1.273,0.0,0.0,0.0,0,0.0,0,0,0.688,1,43.95
port1002,port270,2022-08-15,8811.8,55.9,8,1430,3590,1.042,1.302,0.0,0.0,0.0,0,0.0,0,0,0.688,1,48.62
port1002,port270,2022-09-15,8811.8,55.9,9,1430,3590,0.894,1.286,0.0,0.0,0.0,0,0.0,0,0,0.688,1,46.04
port1002,port270,2022-10-15,8811.8,55.9,10,1430,3590,1.068,1.292,0.0,0.0,0.0,0,0.0,0,0,0.688,1,47.01
port1002,port270,2022-11-15,8811.8,55.9,11,1430,3590,1.103,1.312,0.0,0.0,0.0,0,0.0,0,0,0.688,1,50.23
port1002,port270,2022-12-15,8811.8,55.9,12,1430,3590,1.016,1.338,0.0,0.0,0.0,0,0.0,0,0,0.688,1,54.42
port1002,port270,2023-01-15,8811.8,55.9,1,1430,3590,1.016,1.253,0.0,0.0,0.0,0,0.0,0,0,0.688,1,40.73
port1002,port270,2023-02-15,8811.8,55.9,2,1430,3590,0.912,1.283,0.0,0.0,0.0,0,0.0,0,0,0.688,1,45.56
port1002,port270,2023-03-15,8811.8,55.9,3,1430,3590,0.998,1.25,0.0,0.0,0.0,0,0.0,0,0,0.688,1,40.25
port1002,port270,2023-04-15,8811.8,55.9,4,1430,3590,1.12,1.214,0.0,0.0,0.0,0,0.0,0,0,0.688,1,34.45
port1002,port270,2023-05-15,8811.8,55.9,5,1430,3590,1.033,1.156,0.0,0.0,0.0,0,0.0,0,0,0.688,1,25.11
port1002,port270,2023-06-15,8811.8,55.9,6,1430,3590,1.085,1.172,0.0,0.0,0.0,0,0.0,0,0,0.688,1,27.69
port1002,port270,2023-07-15,8811.8,55.9,7,1430,3590,1.103,1.283,0.0,0.0,0.0,0,0.0,0,0,0.688,1,45.56
port1002,port270,2023-08-15,8811.8,55.9,8,1430,3590,1.068,1.188,0.0,0.0,0.0,0,0.0,0,0,0.688,1,30.27
port1002,port270,2023-09-15,8811.8,55.9,9,1430,3590,0.981,1.12,0.0,0.0,0.0,0,0.0,0,0,0.688,1,19.32
port1002,port270,2023-10-15,8811.8,55.9,10,1430,3590,0.99,1.123,0.0,0.0,0.0,0,0.0,0,0,0.688,1,19.8
port1002,port270,2023-11-15,8811.8,55.9,11,1430,3590,0.912,1.331,0.0,0.0,0.0,0,0.0,0,0,0.688,1,53.29
port1002,port270,2023-12-15,8811.8,55.9,12,1430,3590,1.146,1.253,0.0,0.0,0.0,0,0.0,0,0,0.688,1,40.73
port1002,port272,2020-01-15,1735.1,13.5,1,1430,1505,0.946,0.951,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2020-02-15,1735.1,13.5,2,1430,1505,1.05,0.959,0.0,0.0,0.0,0,0.0,0,0,0.743,1,1.94
port1002,port272,2020-03-15,1735.1,13.5,3,1430,1505,0.972,0.91,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2020-04-15,1735.1,13.5,4,1430,1505,0.99,0.942,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2020-05-15,1735.1,13.5,5,1430,1505,0.998,0.918,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2020-06-15,1735.1,13.5,6,1430,1505,0.886,0.853,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2020-07-15,1735.1,13.5,7,1430,1505,0.938,0.983,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2020-08-15,1735.1,13.5,8,1430,1505,0.972,1.072,0.0,0.0,0.0,0,0.0,0,0,0.743,1,2.8
port1002,port272,2020-09-15,1735.1,13.5,9,1430,1505,0.955,0.845,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2020-10-15,1735.1,13.5,10,1430,1505,0.92,0.951,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2020-11-15,1735.1,13.5,11,1430,1505,1.085,0.934,0.0,0.0,0.0,0,0.0,0,0,0.743,1,3.3
port1002,port272,2020-12-15,1735.1,13.5,12,1430,1505,1.181,0.991,0.0,0.0,0.0,0,0.0,0,0,0.743,1,7.04
port1002,port272,2021-01-15,1735.1,13.5,1,1430,1505,1.077,0.926,0.0,0.0,0.0,0,0.0,0,0,0.743,1,2.99
port1002,port272,2021-02-15,1735.1,13.5,2,1430,1505,1.033,0.837,0.0,0.0,0.0,0,0.0,0,0,0.743,1,1.28
port1002,port272,2021-03-15,1735.1,13.5,3,1430,1505,1.007,0.926,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.27
port1002,port272,2021-04-15,1735.1,13.5,4,1430,1505,0.903,1.032,0.0,0.0,0.0,0,0.0,0,0,0.743,1,1.24
port1002,port272,2021-05-15,1735.1,13.5,5,1430,1505,0.981,1.137,0.0,0.0,0.0,0,0.0,0,0,0.743,1,5.33
port1002,port272,2021-06-15,1735.1,13.5,6,1430,1505,1.077,1.064,0.0,0.0,0.0,0,0.0,0,0,0.743,1,2.99
port1002,port272,2021-07-15,1735.1,13.5,7,1430,1505,0.964,1.072,0.0,0.0,0.0,0,0.0,0,0,0.743,1,2.8
port1002,port272,2021-08-15,1735.1,13.5,8,1430,1505,0.877,1.04,0.0,0.0,0.0,0,0.0,0,0,0.743,1,1.56
port1002,port272,2021-09-15,1735.1,13.5,9,1430,1505,0.868,1.032,0.0,0.0,0.0,0,0.0,0,0,0.743,1,1.24
port1002,port272,2021-10-15,1735.1,13.5,10,1430,1505,0.894,1.097,0.0,0.0,0.0,0,0.0,0,0,0.743,1,3.77
port1002,port272,2021-11-15,1735.1,13.5,11,1430,1505,1.042,1.048,0.0,0.0,0.0,0,0.0,0,0,0.743,1,1.87
port1002,port272,2021-12-15,1735.1,13.5,12,1430,1505,1.042,1.032,0.0,0.0,0.0,0,0.0,0,0,0.743,1,1.63
port1002,port272,2022-01-15,1735.1,13.5,1,1430,1505,0.912,0.991,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2022-02-15,1735.1,13.5,2,1430,1505,1.068,1.048,0.0,0.0,0.0,0,0.0,0,0,0.743,1,2.64
port1002,port272,2022-03-15,1735.1,13.5,3,1430,1505,0.955,1.113,0.0,0.0,0.0,0,0.0,0,0,0.743,1,4.39
port1002,port272,2022-04-15,1735.1,13.5,4,1430,1505,0.929,0.975,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2022-05-15,1735.1,13.5,5,1430,1505,0.955,1.129,0.0,0.0,0.0,0,0.0,0,0,0.743,1,5.02
port1002,port272,2022-06-15,1735.1,13.5,6,1430,1505,1.085,0.91,0.0,0.0,0.0,0,0.0,0,0,0.743,1,3.3
port1002,port272,2022-07-15,1735.1,13.5,7,1430,1505,0.99,1.089,0.0,0.0,0.0,0,0.0,0,0,0.743,1,3.46
port1002,port272,2022-08-15,1735.1,13.5,8,1430,1505,1.042,0.902,0.0,0.0,0.0,0,0.0,0,0,0.743,1,1.63
port1002,port272,2022-09-15,1735.1,13.5,9,1430,1505,0.894,1.016,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.62
port1002,port272,2022-10-15,1735.1,13.5,10,1430,1505,1.068,1.024,0.0,0.0,0.0,0,0.0,0,0,0.743,1,2.64
port1002,port272,2022-11-15,1735.1,13.5,11,1430,1505,1.103,1.129,0.0,0.0,0.0,0,0.0,0,0,0.743,1,5.02
port1002,port272,2022-12-15,1735.1,13.5,12,1430,1505,1.016,1.097,0.0,0.0,0.0,0,0.0,0,0,0.743,1,3.77
port1002,port272,2023-01-15,1735.1,13.5,1,1430,1505,1.016,0.942,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.62
port1002,port272,2023-02-15,1735.1,13.5,2,1430,1505,0.912,0.894,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2023-03-15,1735.1,13.5,3,1430,1505,0.998,1.007,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.27
port1002,port272,2023-04-15,1735.1,13.5,4,1430,1505,1.12,0.967,0.0,0.0,0.0,0,0.0,0,0,0.743,1,4.67
port1002,port272,2023-05-15,1735.1,13.5,5,1430,1505,1.033,1.089,0.0,0.0,0.0,0,0.0,0,0,0.743,1,3.46
port1002,port272,2023-06-15,1735.1,13.5,6,1430,1505,1.085,1.081,0.0,0.0,0.0,0,0.0,0,0,0.743,1,3.3
port1002,port272,2023-07-15,1735.1,13.5,7,1430,1505,1.103,0.951,0.0,0.0,0.0,0,0.0,0,0,0.743,1,4.0
port1002,port272,2023-08-15,1735.1,13.5,8,1430,1505,1.068,1.007,0.0,0.0,0.0,0,0.0,0,0,0.743,1,2.64
port1002,port272,2023-09-15,1735.1,13.5,9,1430,1505,0.981,0.951,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2023-10-15,1735.1,13.5,10,1430,1505,0.99,0.845,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2023-11-15,1735.1,13.5,11,1430,1505,0.912,0.959,0.0,0.0,0.0,0,0.0,0,0,0.743,1,0.0
port1002,port272,2023-12-15,1735.1,13.5,12,1430,1505,1.146,0.999,0.0,0.0,0.0,0,0.0,0,0,0.743,1,5.68
port1002,port31,2020-01-15,3152.7,12.1,1,1430,5899,0.946,0.956,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2020-02-15,3152.7,12.1,2,1430,5899,1.05,1.025,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.74
port1002,port31,2020-03-15,3152.7,12.1,3,1430,5899,0.972,1.05,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.74
port1002,port31,2020-04-15,3152.7,12.1,4,1430,5899,0.99,0.952,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2020-05-15,3152.7,12.1,5,1430,5899,0.998,0.979,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2020-06-15,3152.7,12.1,6,1430,5899,0.886,0.973,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2020-07-15,3152.7,12.1,7,1430,5899,0.938,1.029,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.01
port1002,port31,2020-08-15,3152.7,12.1,8,1430,5899,0.972,0.956,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2020-09-15,3152.7,12.1,9,1430,5899,0.955,1.013,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.45
port1002,port31,2020-10-15,3152.7,12.1,10,1430,5899,0.92,1.034,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.18
port1002,port31,2020-11-15,3152.7,12.1,11,1430,5899,1.085,0.969,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.96
port1002,port31,2020-12-15,3152.7,12.1,12,1430,5899,1.181,0.983,0.0,0.0,0.0,0,0.0,0,0,0.768,1,6.31
port1002,port31,2021-01-15,3152.7,12.1,1,1430,5899,1.077,1.015,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.68
port1002,port31,2021-02-15,3152.7,12.1,2,1430,5899,1.033,0.994,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.15
port1002,port31,2021-03-15,3152.7,12.1,3,1430,5899,1.007,1.021,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.73
port1002,port31,2021-04-15,3152.7,12.1,4,1430,5899,0.903,1.006,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.21
port1002,port31,2021-05-15,3152.7,12.1,5,1430,5899,0.981,0.973,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2021-06-15,3152.7,12.1,6,1430,5899,1.077,1.046,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.68
port1002,port31,2021-07-15,3152.7,12.1,7,1430,5899,0.964,1.011,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.38
port1002,port31,2021-08-15,3152.7,12.1,8,1430,5899,0.877,0.948,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2021-09-15,3152.7,12.1,9,1430,5899,0.868,1.042,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.46
port1002,port31,2021-10-15,3152.7,12.1,10,1430,5899,0.894,1.071,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.47
port1002,port31,2021-11-15,3152.7,12.1,11,1430,5899,1.042,1.055,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.92
port1002,port31,2021-12-15,3152.7,12.1,12,1430,5899,1.042,1.017,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.46
port1002,port31,2022-01-15,3152.7,12.1,1,1430,5899,0.912,0.996,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2022-02-15,3152.7,12.1,2,1430,5899,1.068,1.105,0.0,0.0,0.0,0,0.0,0,0,0.768,1,3.66
port1002,port31,2022-03-15,3152.7,12.1,3,1430,5899,0.955,1.065,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.27
port1002,port31,2022-04-15,3152.7,12.1,4,1430,5899,0.929,1.061,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.13
port1002,port31,2022-05-15,3152.7,12.1,5,1430,5899,0.955,1.074,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.58
port1002,port31,2022-06-15,3152.7,12.1,6,1430,5899,1.085,1.017,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.96
port1002,port31,2022-07-15,3152.7,12.1,7,1430,5899,0.99,0.975,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2022-08-15,3152.7,12.1,8,1430,5899,1.042,1.015,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.46
port1002,port31,2022-09-15,3152.7,12.1,9,1430,5899,0.894,0.998,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2022-10-15,3152.7,12.1,10,1430,5899,1.068,1.021,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.37
port1002,port31,2022-11-15,3152.7,12.1,11,1430,5899,1.103,0.967,0.0,0.0,0.0,0,0.0,0,0,0.768,1,3.59
port1002,port31,2022-12-15,3152.7,12.1,12,1430,5899,1.016,0.962,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.56
port1002,port31,2023-01-15,3152.7,12.1,1,1430,5899,1.016,0.92,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.56
port1002,port31,2023-02-15,3152.7,12.1,2,1430,5899,0.912,0.889,0.0,0.0,0.0,0,0.0,0,0,0.768,1,0.0
port1002,port31,2023-03-15,3152.7,12.1,3,1430,5899,0.998,1.078,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.72
port1002,port31,2023-04-15,3152.7,12.1,4,1430,5899,1.12,1.053,0.0,0.0,0.0,0,0.0,0,0,0.768,1,4.18
port1002,port31,2023-05-15,3152.7,12.1,5,1430,5899,1.033,1.092,0.0,0.0,0.0,0,0.0,0,0,0.768,1,3.21
port1002,port31,2023-06-15,3152.7,12.1,6,1430,5899,1.085,1.057,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.96
port1002,port31,2023-07-15,3152.7,12.1,7,1430,5899,1.103,1.011,0.0,0.0,0.0,0,0.0,0,0,0.768,1,3.59
port1002,port31,2023-08-15,3152.7,12.1,8,1430,5899,1.068,1.042,0.0,0.0,0.0,0,0.0,0,0,0.768,1,2.37
port1002,port31,2023-09-15,3152.7,12.1,9,1430,5899,0.981,1.094,0.0,0.0,0.0,0,0.0,0,0,0.768,1,3.28
port1002,port31,2023-10-15,3152.7,12.1,10,1430,5899,0.99,1.147,0.0,0.0,0.0,0,0.0,0,0,0.768,1,5.12
port1002,port31,2023-11-15,3152.7,12.1,11,1430,5899,0.912,1.048,0.0,0.0,0.0,0,0.0,0,0,0.768,1,1.67
port1002,port31,2023-12-15,3152.7,12.1,12,1430,5899,1.146,1.136,0.0,0.0,0.0,0,0.0,0,0,0.768,1,5.09
port1002,port311,2020-01-15,3906.4,27.8,1,1430,2506,0.946,1.128,0.0,0.0,0.0,0,0.0,0,0,0.723,1,10.25
port1002,port311,2020-02-15,3906.4,27.8,2,1430,2506,1.05,1.157,0.0,0.0,0.0,0,0.0,0,0,0.723,1,12.57
port1002,port311,2020-03-15,3906.4,27.8,3,1430,2506,0.972,1.012,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.96
port1002,port311,2020-04-15,3906.4,27.8,4,1430,2506,0.99,0.82,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.0
port1002,port311,2020-05-15,3906.4,27.8,5,1430,2506,0.998,0.882,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.0
port1002,port311,2020-06-15,3906.4,27.8,6,1430,2506,0.886,0.93,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.0
port1002,port311,2020-07-15,3906.4,27.8,7,1430,2506,0.938,0.863,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.0
port1002,port311,2020-08-15,3906.4,27.8,8,1430,2506,0.972,1.036,0.0,0.0,0.0,0,0.0,0,0,0.723,1,2.88
port1002,port311,2020-09-15,3906.4,27.8,9,1430,2506,0.955,0.983,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.0
port1002,port311,2020-10-15,3906.4,27.8,10,1430,2506,0.92,1.08,0.0,0.0,0.0,0,0.0,0,0,0.723,1,6.41
port1002,port311,2020-11-15,3906.4,27.8,11,1430,2506,1.085,0.979,0.0,0.0,0.0,0,0.0,0,0,0.723,1,6.81
port1002,port311,2020-12-15,3906.4,27.8,12,1430,2506,1.181,0.911,0.0,0.0,0.0,0,0.0,0,0,0.723,1,14.49
port1002,port311,2021-01-15,3906.4,27.8,1,1430,2506,1.077,0.863,0.0,0.0,0.0,0,0.0,0,0,0.723,1,6.16
port1002,port311,2021-02-15,3906.4,27.8,2,1430,2506,1.033,0.858,0.0,0.0,0.0,0,0.0,0,0,0.723,1,2.64
port1002,port311,2021-03-15,3906.4,27.8,3,1430,2506,1.007,0.916,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.56
port1002,port311,2021-04-15,3906.4,27.8,4,1430,2506,0.903,1.017,0.0,0.0,0.0,0,0.0,0,0,0.723,1,1.36
port1002,port311,2021-05-15,3906.4,27.8,5,1430,2506,0.981,0.93,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.0
port1002,port311,2021-06-15,3906.4,27.8,6,1430,2506,1.077,0.993,0.0,0.0,0.0,0,0.0,0,0,0.723,1,6.16
port1002,port311,2021-07-15,3906.4,27.8,7,1430,2506,0.964,0.839,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.0
port1002,port311,2021-08-15,3906.4,27.8,8,1430,2506,0.877,0.877,0.0,0.0,0.0,0,0.0,0,0,0.723,1,0.0
